institution_name,ETER_ID,reference_year,country_code,missing_perc,zero_value,c_value,s_value,nc_value,cons_perc,timeillnes_occ
Université de Cergy-Pontoise,FR0275,2017,FR,0.5,1.0,0.0,0.0,0.0,0.2,7.0
École d'ingénieur d'agro-développement international,FR0276,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Institut libre d'éducation physique supérieur,FR0277,2017,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
ECAM - EPMI Graduate School of Engineering,FR0278,2017,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
École de biologie industrielle,FR0279,2017,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
Institut régional d'administration de Bastia,FR0280,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Université de Corse Pasquale Paoli,FR0281,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,7.0
Université des Antilles,FR0282,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,7.0
Université de La Réunion,FR0283,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,7.0
Université de la Nouvelle-Calédonie,FR0285,2017,FR,0.5,1.0,0.0,0.0,0.0,0.2,7.0
Université de la Polynésie Française,FR0286,2017,FR,0.5,2.0,0.0,0.0,0.0,0.2,7.0
Centre Universitaire de Mayotte,FR0287,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,6.0
Université de Bordeaux,FR0288,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie d'Aix-Marseille,FR0289,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie d'Amiens,FR0290,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Bordeaux,FR0291,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Dijon,FR0292,2017,FR,0.4,2.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Rennes,FR0293,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Caen,FR0294,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie d'Orléans-Tours,FR0295,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Clermont-Ferrand,FR0296,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Corse,FR0297,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Créteil,FR0298,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Besançon,FR0299,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Grenoble,FR0300,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Guadeloupe,FR0301,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Guyane,FR0302,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de la Réunion,FR0303,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Lille,FR0304,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Limoges,FR0305,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Nancy-Metz,FR0306,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Lyon,FR0307,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Martinique,FR0308,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Montpellier,FR0309,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Nantes,FR0310,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Nice,FR0311,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Paris,FR0312,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Poitiers,FR0313,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Reims,FR0314,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Rouen,FR0315,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Strasbourg,FR0316,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Toulouse,FR0317,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
ESPE de l'académie de Versailles,FR0318,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
Institut national des sciences appliquées Centre Val de Loire,FR0319,2017,FR,0.5,1.0,0.0,1.0,0.0,0.2,5.0
École normale supérieure de Rennes,FR0320,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
Hourdé École supérieure des arts et techniques,FR0321,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,5.0
École nationale supérieure d'arts de Paris-Cergy,FR0322,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,5.0
Université de Montpellier,FR0323,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,4.0
CentraleSupélec,FR0324,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,4.0
ESPE Nouvelle-Calédonie,FR0325,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,4.0
ESPE Polynésie Française,FR0326,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,4.0
Université de Guyane,FR0327,2017,FR,0.5,1.0,0.0,0.0,0.0,0.2,4.0
VetAgro Sup Marcy-l'Étoile,FR0328,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,4.0
École nationale vétérinaire de Toulouse,FR0329,2017,FR,0.6,0.0,0.0,0.0,0.0,0.2,4.0
École nationale vétérinaire d'Alfort,FR0330,2017,FR,0.6,0.0,0.0,0.0,0.0,0.2,4.0
École nationale vétérinaire. agroalimentaire et de l'alimentation. Nantes-Atlantique,FR0331,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,4.0
École nationale supérieure de paysage de Versailles,FR0332,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,4.0
École catholique d'arts et métiers Strasbourg-Europe,FR0333,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,4.0
École d'ingénieurs SIGMA Clermont,FR0334,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,3.0
Université de Grenoble Alpes,FR0335,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,3.0
Facultés libres de philosophie et de psychologie,FR0336,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
École supérieure d'ingénieurs en informatique et génie des télécommunications,FR0337,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
École supérieure d'art Annecy Alpes,FR0338,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
Centre Sèvres,FR0339,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
Ecole nationale supérieure d'art Villa d'Arson,FR0340,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
École supérieure d'art et de design d'Amiens,FR0341,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
Institut supérieur des beaux-arts de Besançon Franche-Comté,FR0342,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
École des Mines Télécom Atlantique,FR0343,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,2.0
Université Lasalle,FR0344,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,2.0
École supérieure d'art du Nord-Pas de Calais / Dunkerque-Tourcoing,FR0345,2017,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
Université de Lille,FR0346,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,1.0
Sorbonne Université,FR0347,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,1.0
EM Lyon Business School,FR0400,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
École des hautes études commerciales de Paris,FR0401,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Grenoble École de management,FR0402,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Audencia Nantes Ecole de management,FR0403,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Institut d'Économie Scientifique et de Gestion,FR0404,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Neoma business school ,FR0405,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,5.0
Kedge business school,FR0408,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,5.0
École supérieure de commerce d’Amiens,FR0411,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
École supérieure des technologies et des affaires de Belfort,FR0412,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
École de commerce européenne,FR0413,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
École supérieure de commerce de Pau,FR0414,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Sud Management - EGC Agen,FR0415,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
École de gestion et de commerce de Normandie,FR0416,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
École supérieure de commerce de Clermont-Ferrand,FR0417,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Institut Européen d'Administration des Affaires,FR0418,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
École supérieure de commerce de Dijon-Bourgogne,FR0419,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
École de gestion et de commerce de Valence,FR0420,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole de gestion et de commerce de La Réunion,FR0421,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
École des hautes études commerciales du nord,FR0422,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
SKEMA Business School,FR0423,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole Supérieure de Commerce et Développement – Afrique. Amériques. Asie,FR0424,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole supérieure pour le développement économique et social de Lyon,FR0425,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Institut de recherche et d’action commerciale,FR0426,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole de gestion et de commerce de Martinique,FR0427,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Montpellier Business School,FR0428,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
ICN Nancy-Metz Ecole de management,FR0429,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole de gestion et de commerce de Vendée,FR0430,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole supérieure des sciences commerciales d’Angers,FR0431,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole de Gestion et de Commerce du Pacifique Sud,FR0432,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole supérieure de commerce et de management,FR0433,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole européenne de management,FR0434,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole supérieure du commerce extérieur,FR0435,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
ESCP Europe,FR0436,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole Ferrandi Paris,FR0437,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Institut international du commerce et du développement,FR0438,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Institut des hautes études économiques et commerciales,FR0439,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Institut de préparation à l’administration et à la gestion,FR0440,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Institut supérieur du commerce de Paris,FR0441,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Institut Superieur de Gestion,FR0442,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Institut supérieur privé des sciences. techniques et économie commerciales,FR0443,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Institut Français de la Mode,FR0444,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
PSB Paris School of Business,FR0445,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Excelia Group,FR0446,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Groupe ESC Troyes,FR0447,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Brest Business School,FR0448,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Rennes School of Business,FR0449,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
École de Management de Normandie,FR0450,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
EM Strasbourg Business School,FR0451,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole de gestion et de commerce d’Occitanie,FR0452,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole des dirigeants et créateurs d'entreprise,FR0454,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
École de Management Léonard de Vinci,FR0455,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Ecole supérieure des sciences économiques et commerciales,FR0456,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
HEC Paris Executive Education,FR0457,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
Comue Université Bourgogne Franche-Comté ,FR0809,2017,FR,0.6,3.0,0.0,0.0,0.0,0.2,1.0
Comue Université Côte d'Azur,FR0813,2017,FR,0.6,3.0,0.0,0.0,0.0,0.2,1.0
Comue Université Paris-Lumière,FR0816,2017,FR,0.6,3.0,0.0,0.0,0.0,0.2,1.0
Comue Université Paris-Saclay,FR0817,2017,FR,0.6,2.0,0.0,0.0,0.0,0.2,1.0
Université de recherche Paris sciences et lettres,FR0819,2017,FR,0.6,2.0,0.0,0.0,0.0,0.2,1.0
Institut national supérieur de formation et de recherche pour l’éducation des jeunes handicapés et les enseignements adaptés (INSHEA),FR0919,2017,FR,0.5,1.0,0.0,0.0,0.0,0.2,1.0
Université Clermont Auvergne,FR0945,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,2.0
Universiteti i Tiranës,AL0001,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
Universiteti Politeknik i Tiranës,AL0002,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
Universiteti Bujqësor i Tiranës,AL0003,2016,AL,0.5,1.0,0.0,0.0,0.0,0.2,6.0
"Universiteti i Elbasanit ""Aleksandër Xhuvani""",AL0004,2016,AL,0.5,1.0,0.0,0.0,0.0,0.2,6.0
"Universiteti i Shkodrës ""Luigj Gurakuqi""",AL0005,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
"Universiteti ""Eqrem Çabej"". Gjirokastër",AL0006,2016,AL,0.4,0.0,0.0,0.0,0.0,0.2,6.0
"Universiteti ""Fan S. Noli"". Korçë",AL0007,2016,AL,0.5,1.0,0.0,0.0,0.0,0.2,6.0
"Universiteti ""Ismail Qemali"". Vlorë",AL0008,2016,AL,0.4,0.0,0.0,0.0,0.0,0.2,6.0
"Universiteti ""Aleksandër Moisiu"". Durrës",AL0009,2016,AL,0.5,1.0,0.0,0.0,0.0,0.2,6.0
Universiteti i Arteve,AL0010,2016,AL,0.4,0.0,0.0,0.0,0.0,0.2,6.0
Universiteti i Sporteve të Tiranës,AL0011,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
Universiteti i Mjekësisë. Tiranë,AL0012,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,4.0
Universiteti i New York-ut në Tiranë,AL0013,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
"Universiteti Privat ""Albanian University""",AL0014,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
"Universiteti Katolik ""Zoja e Këshillit të Mirë""",AL0015,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
Universiteti Europian i Tiranës,AL0016,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
"Universiteti ""Aldent""",AL0017,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
Universiteti Polis,AL0018,2016,AL,0.6,1.0,0.0,0.0,0.0,0.2,6.0
"Universiteti ""EPOKA""",AL0019,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
"Universiteti ""Mesdhetar i Shqipërisë""",AL0020,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
EPITECH ALBANIA,AL0021,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
"Shkolla e lartë universitare. jopublike. Universiteti ""Marin Barleti""",AL0022,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
"Shkolla e Larte ""Nehemia""",AL0023,2016,AL,0.5,1.0,0.0,0.0,0.0,0.2,6.0
"Shkolla private e arsimit të lartë. ""Universiteti Metropolitan Tirana""",AL0024,2016,AL,0.6,1.0,0.0,0.0,0.0,0.2,6.0
Akademia e Forcave të Armatosura,AL0025,2016,AL,0.6,1.0,0.0,0.0,0.0,0.2,6.0
Akademia e Sigurisë,AL0026,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,2.0
"Akademia e Filmit dhe Multimedias ""Marubi""",AL0027,2016,AL,0.4,0.0,0.0,1.0,0.0,0.2,6.0
"Kolegji Universitar ""Luarasi""",AL0028,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
"Kolegji Universitar ""Qiriazi""",AL0029,2016,AL,0.4,3.0,0.0,0.0,0.0,0.2,6.0
"Kolegji Universitar ""WISDOM""",AL0030,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
"Kolegji Profesional Privat. ""Ivoclar Vivadent & Partners""",AL0031,2016,AL,0.4,0.0,0.0,1.0,0.0,0.2,6.0
"Kolegji Universitar ""Pavarësia Vlorë""",AL0032,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
"Kolegji Universitar ""LOGOS""",AL0033,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
Tirana Business University College,AL0034,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
"Kolegji Universitar ""Bedër""",AL0035,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
"Kolegji Universitar ""I Biznesit""",AL0036,2016,AL,0.6,1.0,0.0,0.0,0.0,0.2,6.0
"Kolegji Universitar ""REALD""",AL0037,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
"Kolegji Universitar ""Instituti Kanadez i Teknologjisë""",AL0038,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
Kolegji Profesional i Tiranës,AL0039,2016,AL,0.4,2.0,0.0,0.0,0.0,0.2,2.0
Qendra e Studimeve Albanologjike,AL0066,2016,AL,0.6,1.0,0.0,0.0,0.0,0.2,6.0
Universität Wien,AT0001,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Universität Graz,AT0002,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Universität Innsbruck,AT0003,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Universität Salzburg,AT0004,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Technische Universität Wien,AT0005,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Technische Universität Graz,AT0006,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Montanuniversität Leoben,AT0007,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Universität für Bodenkultur Wien,AT0008,2016,AT,1.0,4.0,0.0,0.0,0.0,1.0,6.0
Veterinärmedizinische Universität Wien,AT0009,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Wirtschaftsuniversität Wien,AT0010,2016,AT,1.0,5.0,0.0,0.0,0.0,1.0,6.0
Universität Linz,AT0011,2016,AT,1.0,3.0,0.0,0.0,0.0,0.9,6.0
Universität Klagenfurt,AT0012,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Universität für Weiterbildung Krems,AT0013,2016,AT,1.0,9.0,0.0,0.0,0.0,1.0,6.0
Medizinische Universität Wien,AT0014,2016,AT,1.0,5.0,0.0,0.0,0.0,1.0,6.0
Medizinische Universität Graz,AT0015,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Medizinische Universität Innsbruck,AT0016,2016,AT,1.0,4.0,0.0,0.0,0.0,1.0,6.0
Akademie der bildenden Künste Wien,AT0017,2016,AT,1.0,4.0,0.0,0.0,0.0,1.0,6.0
Universität für angewandte Kunst Wien,AT0018,2016,AT,1.0,4.0,0.0,0.0,0.0,1.0,6.0
Universität für Musik und darstellende Kunst Wien,AT0019,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Universität Mozarteum Salzburg,AT0020,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Universität für Musik und darstellende Kunst Graz,AT0021,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Universität für künstlerische und industrielle Gestaltung Linz,AT0022,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Katholische Privatuniversität Linz,AT0023,2016,AT,0.2,3.0,0.0,0.0,0.0,0.6,6.0
Private Universität für Gesundheitswissenschaften. Medizinische Informatik und Technik,AT0025,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
Paracelsus Medizinische Privatuniversität Salzburg,AT0026,2016,AT,0.2,2.0,0.0,0.0,0.0,0.4,6.0
Webster University Vienna - Private University,AT0027,2016,AT,0.2,4.0,0.0,0.0,0.0,0.4,6.0
Anton Bruckner Privatuniversität,AT0028,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
NDU New Design University Privatuniversität St. Pölten,AT0030,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
Musik und Kunst Privatuniversität der Stadt Wien,AT0031,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
Sigmund Freud Privatuniversität Wien,AT0032,2016,AT,0.2,5.0,0.0,0.0,0.0,0.6,6.0
MODUL University Vienna,AT0033,2016,AT,0.2,6.0,0.0,0.0,0.0,0.5,6.0
Privatuniversität Schloss Seeburg,AT0034,2016,AT,0.2,6.0,0.0,0.0,0.0,0.5,6.0
Private Pädagogische Hochschule Stiftung Burgenland,AT0035,2016,AT,0.3,5.0,0.0,0.0,0.0,0.5,6.0
Pädagogische Hochschule Kärnten,AT0036,2016,AT,0.3,4.0,0.0,0.0,0.0,0.5,6.0
Pädagogische Hochschule Niederösterreich,AT0037,2016,AT,0.3,4.0,0.0,0.0,0.0,0.5,6.0
Pädagogische Hochschule Oberösterreich,AT0038,2016,AT,0.3,3.0,0.0,0.0,0.0,0.5,6.0
Private Pädagogische Hochschule der Diözese Linz,AT0039,2016,AT,0.3,3.0,0.0,0.0,0.0,0.5,6.0
Pädagogische Hochschule Salzburg Stefan Zweig,AT0040,2016,AT,0.3,4.0,0.0,0.0,0.0,0.5,6.0
Pädagogische Hochschule Steiermark,AT0041,2016,AT,0.3,4.0,0.0,0.0,0.0,0.5,6.0
Kirchliche Pädagogische Hochschule der Stiftung der Diözese Graz-Seckau,AT0042,2016,AT,0.3,2.0,0.0,0.0,0.0,0.5,6.0
Pädagogische Hochschule Tirol,AT0043,2016,AT,0.3,5.0,0.0,0.0,0.0,0.5,6.0
Kirchliche Pädagogische Hochschule Edith Stein,AT0044,2016,AT,0.3,5.0,0.0,0.0,0.0,0.5,6.0
Pädagogische Hochschule Vorarlberg,AT0045,2016,AT,0.3,6.0,0.0,0.0,0.0,0.4,6.0
Pädagogische Hochschule Wien,AT0046,2016,AT,0.3,5.0,0.0,0.0,0.0,0.5,6.0
Kirchliche Pädagogische Hochschule Wien/Krems,AT0047,2016,AT,0.3,4.0,0.0,0.0,0.0,0.5,6.0
Hochschule für Agrar- und Umweltpädagogik Wien,AT0048,2016,AT,0.3,5.0,0.0,0.0,0.0,0.5,6.0
Fachhochschule Burgenland GmbH,AT0049,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
Fachhochschule Salzburg GmbH,AT0050,2016,AT,0.2,5.0,0.0,0.0,0.0,0.6,6.0
Fachhochschule St. Pölten GmbH,AT0051,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
CAMPUS 02 Fachhochschule der Wirtschaft GmbH,AT0052,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
Fachhochschule des bfi Wien GmbH,AT0053,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
MCI - Management Center Innsbruck Internationale Hochschule GmbH,AT0054,2016,AT,0.2,5.0,0.0,0.0,0.0,0.6,6.0
Bundesministerium für Landesverteidigung und Sport. Sektion II. Gruppe Ausbildungswesen. Ausbildung A,AT0055,2016,AT,0.2,6.0,0.0,0.0,0.0,0.4,6.0
FHS Kufstein Tirol Bildungs GmbH,AT0056,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
FH OÖ Studienbetriebs GmbH,AT0057,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
Fachhochschule Campus Wien,AT0058,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
Lauder Business School,AT0059,2016,AT,0.2,6.0,0.0,1.0,0.0,0.5,6.0
FHG – Zentrum für Gesundheitsberufe Tirol GmbH,AT0060,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
FFH Gesellschaft zur Erhaltung und Durchführung von Fachhochschul-Studiengängen mbH,AT0061,2016,AT,0.2,5.0,0.0,0.0,0.0,0.4,6.0
FHWien der WKW,AT0062,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
Fachhochschule Vorarlberg GmbH,AT0063,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
Fachhochschule Technikum Wien,AT0064,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
IMC Fachhochschule Krems GmbH,AT0065,2016,AT,0.2,5.0,0.0,0.0,0.0,0.6,6.0
Fachhochschule Wiener Neustadt für Wirtschaft und Technik GmbH,AT0066,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
Fachhochschule Kärnten,AT0067,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
FH JOANNEUM Gesellschaft mbH,AT0068,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
Danube Private University,AT0069,2016,AT,0.2,3.0,0.0,0.0,0.0,0.4,6.0
FH Gesundheitsberufe Oberösterreich,AT0070,2016,AT,0.2,5.0,0.0,0.0,0.0,0.6,6.0
Karl Landsteiner Privatuniversität für Gesundheitswissenschaften,AT0071,2016,AT,0.2,3.0,0.0,0.0,0.0,0.4,3.0
Université de Namur,BE0005,2016,BE,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Université Saint-Louis - Bruxelles (USL-B),BE0006,2016,BE,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Université Catholique de Louvain (UCLouvain),BE0007,2016,BE,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Université de Liège (ULiège),BE0008,2016,BE,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Université de Mons (UMONS),BE0009,2016,BE,0.7,0.0,0.0,0.0,0.0,0.2,6.0
